UserID,Birthday,IsSubscribed,SubscribeDate,GenderFinal,IsVIP,HasUsedWishlist,IsUsingMultipleDevices,SK_GeoCountry
328445,,Yes,2011-02-21 11:11:36.320,Men,Not VIP,Yes,No,104768
157908,,Yes,2010-06-03 15:30:44.920,Men,Not VIP,Yes,No,53
209104,,Yes,2010-08-31 12:30:11.367,Men,Not VIP,No,No,216
2831148,,No,,Men,Not VIP,No,No,215
132851,,Yes,2010-04-19 12:48:44.263,Women,Not VIP,Yes,No,29
219785,2001-01-01,Yes,2010-09-19 13:38:56.210,Women,Not VIP,Yes,No,70
2831329,,No,,Men,Not VIP,No,No,215
236532,,Yes,2010-10-21 22:16:08.193,Women,Not VIP,Yes,No,215
184622,,Yes,2010-07-19 11:14:45.483,Women,Not VIP,No,No,216
142982,,Yes,2010-05-10 12:39:31.147,Women,Not VIP,Yes,Yes,13
186135,,Yes,2010-07-21 10:38:40.763,Women,Not VIP,No,No,77
189979,,Yes,2010-07-27 16:13:28.137,Women,Not VIP,Yes,No,98
254221,2001-01-01,Yes,2010-11-22 10:28:17.830,Women,Not VIP,Yes,No,215
2829321,,No,,Men,Not VIP,No,No,215
404875,1986-04-23,Yes,2011-07-08 00:09:48.870,Men,Not VIP,No,No,211
2850026,,No,,Men,Not VIP,No,No,98
2856494,,No,,Women,Not VIP,No,No,13
2861019,,No,,Women,Not VIP,Yes,Yes,164
2857827,,No,,Women,Not VIP,No,No,211
2826481,,No,,N/D,Not VIP,No,No,232
2859434,,No,,Women,Not VIP,No,Yes,21
2831501,,Yes,2015-08-31 09:33:24.237,N/D,Not VIP,No,No,103
2754142,,Yes,2012-08-14 16:43:53.760,Women,Not VIP,Yes,No,109
171788,,Yes,2010-06-29 19:25:25.507,Women,Not VIP,No,No,216
2883459,,No,,Women,Not VIP,No,No,13
2886638,,No,,N/D,Not VIP,No,No,215
1047912,2001-01-01,No,,Women,Not VIP,No,No,597577
207110,,Yes,2010-08-26 21:46:37.903,Women,Not VIP,No,No,14
154951,,Yes,2010-05-31 09:33:39.417,Men,Not VIP,Yes,No,146
2826569,,Yes,2013-07-31 12:17:51.130,Women,Not VIP,No,No,32
2868742,,No,,Men,Not VIP,No,No,21
2869278,,No,,Women,Not VIP,No,No,15
2845521,,No,,N/D,Not VIP,No,No,13
2867507,,No,,N/D,Not VIP,No,No,13
2854626,,Yes,2012-08-16 04:59:45.317,N/D,Not VIP,Yes,No,109
2868280,,No,,Women,Not VIP,No,No,103
2790642,,Yes,2012-08-08 21:32:10.477,Women,Not VIP,Yes,No,29
213385,,Yes,2009-10-26 17:06:06.083,Women,Not VIP,No,No,216
317317,,Yes,2011-02-07 11:36:07.310,Women,Not VIP,No,No,215
2902488,,No,,Men,Not VIP,No,No,106
2877355,,No,,Women,Not VIP,No,No,93
2891157,,No,,Men,Not VIP,No,No,14
2867644,,No,,N/D,Not VIP,No,No,55
2876918,1990-03-13,Yes,2012-08-18 16:25:22.723,Women,Not VIP,Yes,No,13
2907243,,No,,Women,Not VIP,No,Yes,215
2885285,,No,,Men,Not VIP,No,No,215
1599208,,Yes,2012-03-27 15:19:20.043,N/D,Not VIP,Yes,No,215
2873973,,No,,Women,Not VIP,No,No,215
2835894,,No,,Women,Not VIP,No,Yes,169
2850629,,No,,Women,Not VIP,No,No,215
220176,1982-02-16,Yes,2010-09-20 15:09:56.610,Men,Not VIP,Yes,Yes,198
2849337,,Yes,2012-08-15 16:33:41.187,N/D,Not VIP,Yes,No,597577
2846004,,No,,Women,Not VIP,No,No,21
2868895,,Yes,2012-08-17 18:35:14.537,Men,VIP@Feb14,Yes,No,197
2865305,,No,,Women,Not VIP,Yes,No,101
2259213,,Yes,2012-03-20 14:45:22.910,Women,Not VIP,Yes,No,215
2543618,1985-10-31,Yes,2012-07-17 15:34:14.613,Women,Not VIP,Yes,No,793456
2849891,,No,,Women,Not VIP,No,No,103
2937195,,No,,Women,Not VIP,Yes,Yes,17
2903037,,No,,Women,Not VIP,Yes,No,169
2846730,,Yes,2014-07-14 18:32:10.450,Women,Not VIP,Yes,No,53
2936803,,No,,N/D,Not VIP,No,No,77
2896175,,No,,Men,Not VIP,No,No,215
2896493,,Yes,2012-07-18 05:22:09.650,N/D,Not VIP,Yes,Yes,93
2895875,,Yes,2012-08-20 16:33:37.713,Women,Not VIP,No,No,106
2903610,,Yes,2014-10-19 07:05:10.827,Women,Not VIP,No,No,215
2932554,,No,,N/D,Not VIP,Yes,Yes,103
2932754,,No,,Women,Not VIP,No,No,215
2915758,1981-11-01,No,,Women,Not VIP,No,No,196
2917543,,No,,Men,Not VIP,No,No,215
2902526,,No,,Women,Not VIP,No,No,80
2915421,,No,,N/D,Not VIP,No,No,17
2895235,,Yes,2012-08-21 02:57:34.330,Men,Not VIP,No,No,13
2894244,,No,,N/D,Not VIP,Yes,No,13
2896727,,No,,Women,Not VIP,Yes,No,13
1896419,,Yes,2012-05-04 15:00:34.417,Women,Not VIP,No,Yes,215
221113,,Yes,2010-09-22 17:21:39.083,Women,Not VIP,Yes,No,29
2914293,,No,,Women,Not VIP,No,No,215
2712791,,Yes,2012-08-02 15:10:13.973,N/D,Not VIP,Yes,No,181
226299,,Yes,2010-10-04 12:25:11.670,Women,Not VIP,No,No,216
458414,,Yes,2011-07-26 21:59:07.883,Women,Not VIP,Yes,Yes,77
2951872,,No,,Women,Not VIP,No,No,197
2974454,,No,,N/D,Not VIP,No,No,215
445350,,Yes,2011-07-14 23:43:09.180,Men,Not VIP,No,No,146
247006,1983-08-27,Yes,2010-11-09 19:09:11.107,Men,Not VIP,No,No,109
2962567,,No,,N/D,Not VIP,Yes,No,104770
2974199,1986-10-24,No,,Women,Not VIP,No,No,211
2968656,,No,,Women,Not VIP,Yes,No,104769
2975676,,No,,Men,Not VIP,No,No,21
2875558,,No,,N/D,Not VIP,No,No,13
2931594,,No,,Women,Not VIP,No,No,215
1330886,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,No,No,104770
2965291,,No,,Men,Not VIP,No,No,215
2900277,1990-01-10,Yes,2014-07-06 12:14:50.077,Men,Not VIP,No,No,110
2970620,,No,,Men,Not VIP,No,No,13
2944777,,No,,Women,Not VIP,Yes,No,77
2941558,,No,,N/D,Not VIP,No,No,597577
2938304,,No,,N/D,Not VIP,No,No,215
2943552,,Yes,2010-11-01 10:04:13.450,Women,Not VIP,No,No,101
2947706,,No,,Women,Not VIP,No,No,103
2223863,,Yes,2012-06-14 15:28:02.927,N/D,Not VIP,Yes,No,93
2949065,,No,,Men,Not VIP,No,No,215
2936451,,No,,Men,Not VIP,Yes,No,215
2868319,,No,,Men,Not VIP,No,No,164
2921445,,No,,Men,Not VIP,No,No,169
204917,,Yes,2010-08-23 12:49:52.370,Men,Not VIP,Yes,Yes,103
2696270,,Yes,2012-07-31 15:14:55.033,Men,Not VIP,Yes,No,103
2921948,,Yes,2012-08-23 11:51:09.467,Men,Not VIP,No,No,13
2919833,,No,,N/D,Not VIP,No,No,103
2980881,,No,,N/D,Not VIP,No,No,104769
2983757,,No,,N/D,Not VIP,No,No,344835
2984431,,No,,N/D,Not VIP,No,No,13
2920336,1973-12-14,No,,Men,Not VIP,Yes,No,93
2952023,,No,,Women,Not VIP,No,No,153
2952073,,No,,Women,Not VIP,No,No,13
2960412,,No,,Women,Not VIP,Yes,No,13
2923038,1973-02-13,Yes,2014-12-04 14:22:14.913,Women,Not VIP,No,No,55
189310,1959-06-07,Yes,2010-07-27 16:13:28.137,Women,Not VIP,Yes,No,70
140280,,Yes,2010-05-04 10:05:21.037,Women,Not VIP,Yes,No,198
1917822,1983-02-15,No,,Men,Not VIP,No,No,101
2772241,,No,,Women,Not VIP,Yes,Yes,169
2934954,,No,,Women,Not VIP,No,No,215
2628967,,Yes,2012-07-24 19:29:30.403,N/D,Not VIP,Yes,No,13
2310539,,Yes,2012-06-26 15:47:33.750,N/D,Not VIP,No,No,109
2993752,,No,,N/D,Not VIP,No,No,96
3003637,,Yes,2012-12-30 19:41:16.210,N/D,Not VIP,No,No,13
2960819,,Yes,2012-06-26 15:47:34.963,Women,Not VIP,Yes,Yes,70
1194860,,No,,Men,Not VIP,Yes,No,103
2992470,1992-09-24,No,,Men,Not VIP,No,No,13
2341029,1989-03-20,Yes,2012-06-26 09:36:48.027,Men,Not VIP,No,No,103
2996189,,No,,Women,Not VIP,No,No,13
2954651,,No,,N/D,Not VIP,No,No,93
3001763,,No,,Women,Not VIP,No,No,196
2941502,,No,,Women,Not VIP,Yes,No,153
2995761,,No,,Men,Not VIP,Yes,No,215
3002064,,Yes,2014-02-25 23:25:31.920,N/D,VIP@Feb14,Yes,Yes,93
2992399,,No,,Men,Not VIP,Yes,No,13
2991012,,Yes,2012-09-04 00:38:04.587,Women,Not VIP,No,No,13
3037889,,Yes,2012-09-03 19:22:36.680,N/D,Not VIP,Yes,Yes,177
2977964,,No,,Women,Not VIP,No,No,215
2969614,,No,,Women,Not VIP,No,No,110
2961643,,No,,Women,Not VIP,Yes,No,177
2948415,,No,,N/D,Not VIP,Yes,Yes,215
3029855,,No,,Women,Not VIP,No,No,13
3032032,,No,,N/D,Not VIP,No,No,13
379721,1970-02-05,Yes,2011-05-05 18:13:12.013,Women,Not VIP,Yes,Yes,64
2988091,,No,,N/D,Not VIP,No,No,13
3001074,,Yes,2014-08-25 15:23:06.880,N/D,Not VIP,Yes,Yes,93
3008712,,Yes,2012-06-14 15:28:03.387,Men,Not VIP,Yes,No,793456
253138,,Yes,2010-11-22 10:28:17.830,Women,Not VIP,Yes,Yes,146
3050114,,Yes,2014-07-08 02:44:13.587,N/D,Not VIP,Yes,No,215
3058561,,No,,Women,Not VIP,Yes,Yes,13
3060566,,No,,Women,Not VIP,No,No,77
3069460,,No,,Women,Not VIP,No,No,104769
3057259,,No,,Women,Not VIP,No,No,215
3032043,1983-07-10,Yes,2014-08-12 19:43:54.247,Women,Not VIP,Yes,Yes,196
344185,,Yes,2011-03-15 17:35:42.480,Women,Not VIP,Yes,Yes,93
3023414,,No,,Women,Not VIP,No,No,196
3024579,,No,,N/D,Not VIP,Yes,No,215
3025358,,No,,Men,Not VIP,Yes,No,215
3036773,,Yes,2012-09-03 17:17:22.080,N/D,Not VIP,Yes,No,55
3040182,,No,,Men,Not VIP,No,No,215
527607,,Yes,2011-05-10 19:08:48.550,Women,Not VIP,Yes,Yes,93
2911217,,Yes,2013-07-28 23:31:23.463,N/D,Not VIP,Yes,No,597577
1660227,,Yes,2012-04-03 16:06:52.140,N/D,Not VIP,Yes,Yes,13
2978754,,No,,N/D,Not VIP,No,No,215
3023797,,No,,Men,Not VIP,No,No,13
346927,,Yes,2011-03-21 12:01:30.793,Women,Not VIP,No,No,77
2925680,1977-05-31,No,,Men,Not VIP,Yes,Yes,597577
2976202,,No,,N/D,Not VIP,No,No,181
3008211,,Yes,2012-09-02 10:36:49.787,N/D,VIP,Yes,Yes,215
3016332,,No,,N/D,Not VIP,No,No,153
586464,1966-02-05,Yes,2011-09-20 19:59:13.237,Men,Not VIP,Yes,Yes,181
3039879,,Yes,2012-09-02 03:32:20.043,N/D,Not VIP,No,No,196
3074450,,No,,Women,Not VIP,No,No,104769
3073186,,Yes,2014-03-03 09:47:32.593,Women,Not VIP,Yes,Yes,103
3049860,,No,,Women,Not VIP,No,No,55
3083942,,No,,N/D,Not VIP,No,No,167
3082593,,Yes,2015-07-14 08:50:30.423,N/D,Not VIP,No,No,101
136602,,Yes,2010-04-26 10:55:13.360,Women,Not VIP,No,No,216
3078447,,No,,N/D,Not VIP,No,No,215
176207,,Yes,2010-07-08 11:48:25.970,Men,Not VIP,Yes,No,104768
2980763,,No,,Women,Not VIP,No,No,110
2838651,2001-01-01,No,,Women,Not VIP,No,No,104769
3080994,,Yes,2012-06-12 18:29:37.213,N/D,Not VIP,No,No,215
2863476,,No,,Women,Not VIP,No,No,13
3066376,,No,,Men,Not VIP,No,No,198
3080750,,No,,Men,Not VIP,No,No,215
3077540,,No,,N/D,Not VIP,No,No,13
3080775,,No,,N/D,Not VIP,Yes,No,215
2464722,,Yes,2012-07-11 15:22:58.943,N/D,Not VIP,Yes,No,103
3100819,,No,,Men,Not VIP,No,No,196
3102177,,No,,Women,Not VIP,No,No,215
3106457,,No,,N/D,Not VIP,No,No,13
254460,1981-11-09,Yes,2008-10-09 20:02:26.580,Women,Not VIP,Yes,Yes,215
3093065,,No,,Women,Not VIP,No,No,58
181062,,Yes,2010-07-13 18:40:23.123,Men,Not VIP,Yes,No,215
3087829,,Yes,2014-09-29 17:44:17.387,Women,Not VIP,No,No,164
3098169,,No,,Women,Not VIP,Yes,No,103
2976449,,No,,Men,Not VIP,No,No,215
3101495,1979-10-01,Yes,2012-09-09 19:48:43.817,Men,Not VIP,No,No,211
3097355,,No,,Women,Not VIP,No,No,13
250469,,Yes,2010-11-15 17:36:52.110,Women,Not VIP,Yes,No,13
3089028,,Yes,2013-07-23 12:18:35.147,Men,Not VIP,No,No,13
3009141,,No,,N/D,Not VIP,No,No,197
3051655,,No,,N/D,Not VIP,No,No,215
3014421,,No,,N/D,Not VIP,Yes,No,13
3048164,1985-04-19,No,,Women,Not VIP,No,No,106
3057873,,Yes,2013-04-24 15:30:23.440,N/D,Not VIP,No,No,13
3063138,,No,,Men,Not VIP,Yes,No,215
2186115,1972-08-07,Yes,2012-06-12 18:29:36.647,Women,Not VIP,Yes,Yes,93
312592,1992-02-25,Yes,2011-02-01 17:38:09.493,Men,Not VIP,No,Yes,104769
188422,,Yes,2010-07-26 10:39:46.240,Women,Not VIP,No,No,216
3106676,1982-04-04,No,,Men,Not VIP,Yes,No,103
3072400,,Yes,2012-09-06 18:19:59.300,Men,Not VIP,No,No,215
170483,1990-03-12,Yes,2010-06-28 14:18:36.020,Men,Not VIP,Yes,No,29
3070517,,Yes,2012-09-03 20:03:33.880,N/D,Not VIP,No,No,186
3082305,1969-04-19,No,,Men,Not VIP,Yes,No,77
3070728,,Yes,2012-09-12 22:48:16.003,N/D,Not VIP,Yes,No,166
188310,,Yes,2010-07-26 10:39:46.240,Women,Not VIP,Yes,Yes,216
3134595,,No,,N/D,Not VIP,No,No,215
3128353,,No,,Women,Not VIP,Yes,No,103
3129198,,Yes,2011-10-04 19:43:15.027,Women,Not VIP,No,Yes,55
269546,,Yes,2010-08-31 12:30:11.507,Women,Not VIP,No,Yes,13
3157928,,Yes,2012-09-14 21:56:52.920,Women,Not VIP,No,No,215
3109610,,No,,Women,Not VIP,No,No,54
3120767,,No,,Men,Not VIP,No,No,131
178062,,Yes,2010-07-12 10:50:46.047,Men,Not VIP,Yes,No,37
3116258,,No,,Women,Not VIP,No,No,103
3113363,,No,,N/D,Not VIP,No,No,215
3123389,,No,,Men,VIP,Yes,Yes,215
3114574,,No,,Women,Not VIP,No,No,90
3159714,,No,,Men,Not VIP,No,No,215
3109393,,No,,N/D,Not VIP,No,No,103
3114909,,No,,N/D,Not VIP,No,No,98
3169076,,No,,Men,Not VIP,Yes,No,104770
3163562,,Yes,2012-09-15 13:44:54.713,Women,Not VIP,No,No,13
3106657,,No,,N/D,Not VIP,No,No,146
3125290,,No,,N/D,Not VIP,No,No,104768
3113451,,No,,Women,Not VIP,Yes,No,215
3113801,,No,,Women,Not VIP,No,No,13
3118719,,No,,Women,Not VIP,Yes,No,94
3119362,,Yes,2012-06-28 15:21:25.283,N/D,Not VIP,No,No,13
3176125,,No,,Men,Not VIP,Yes,No,93
2836611,,Yes,2012-09-13 16:04:32.850,Women,Not VIP,No,No,215
498836,,Yes,2011-08-18 20:32:13.700,Women,Not VIP,No,No,93
169730,,Yes,2010-06-24 18:55:16.663,Women,Not VIP,Yes,Yes,103
3140002,,Yes,2012-09-13 11:55:44.543,Women,Not VIP,No,No,13
187675,,Yes,2010-07-26 10:39:46.240,Men,Not VIP,No,No,93
3131109,,No,,Women,Not VIP,No,No,103
3140071,,No,,Men,Not VIP,No,No,55
3155142,,Yes,2013-04-01 19:36:39.893,Women,VIP,No,No,165
2869482,1991-01-15,No,,Men,Not VIP,Yes,No,167
3159142,,No,,N/D,Not VIP,No,No,103
3156213,,No,,N/D,Not VIP,Yes,No,77
3156288,,No,,Women,Not VIP,No,No,110
3157498,,No,,Women,Not VIP,No,No,215
3191852,,No,,Women,Not VIP,No,No,215
3188342,,No,,Men,Not VIP,Yes,No,93
3133613,,No,,Women,Not VIP,No,No,77
3133065,,No,,Women,Not VIP,No,No,164
3145935,,No,,Women,Not VIP,Yes,No,215
3187092,,Yes,2012-05-23 15:30:12.637,Women,Not VIP,Yes,No,13
3128114,,No,,Men,Not VIP,No,No,13
415088,,Yes,2011-07-08 00:09:48.870,Women,Not VIP,Yes,No,13
3196757,,No,,N/D,Not VIP,No,No,93
1054752,,Yes,2012-01-06 16:48:56.503,Women,Not VIP,No,No,13
3207839,,Yes,2014-03-10 08:51:45.417,N/D,Not VIP,Yes,No,216
3218736,,No,,Women,Not VIP,No,No,215
3211416,,No,,Women,Not VIP,No,No,118
381794,,Yes,2010-05-10 12:39:32.443,Women,Not VIP,No,No,93
3219831,,Yes,2014-04-22 14:02:49.107,Men,Not VIP,Yes,Yes,13
3250542,,No,,Women,Not VIP,Yes,Yes,215
3251563,2001-01-01,No,,Men,Not VIP,No,No,93
1501767,,Yes,2012-03-09 16:05:42.620,Men,Not VIP,Yes,Yes,101
1552596,,Yes,2010-10-11 11:16:41.143,N/D,Not VIP,Yes,No,103
3158634,1973-08-17,No,,Men,Not VIP,No,No,177
3193602,,No,,Women,Not VIP,No,No,99
3189763,,No,,Women,Not VIP,Yes,Yes,215
3192153,,No,,Women,Not VIP,No,No,215
3163200,,No,,Women,Not VIP,No,No,101
3266153,,Yes,2012-09-23 16:56:45.650,Women,Not VIP,No,No,93
3187852,,No,,Women,Not VIP,Yes,Yes,177
3159796,1998-09-03,No,,Men,Not VIP,Yes,No,215
3174904,,No,,Men,Not VIP,No,No,103
3179230,,No,,Women,Not VIP,No,No,77
3112697,,Yes,2012-08-22 09:19:23.077,Women,Not VIP,No,No,104769
1777465,,Yes,2012-04-17 15:38:41.460,N/D,Not VIP,Yes,No,103
3284080,,Yes,2012-09-24 22:30:29.083,Women,Not VIP,No,No,211
3189097,,No,,Women,Not VIP,No,No,197
2985722,,Yes,2012-09-20 16:05:13.030,Men,Not VIP,Yes,Yes,104768
3239916,,Yes,2012-09-21 13:38:50.707,Women,Not VIP,No,No,110
3239962,,No,,Men,Not VIP,Yes,Yes,215
2830356,,Yes,2015-04-08 21:48:07.530,Women,Not VIP,Yes,No,196
3236889,,Yes,2014-05-11 06:35:56.473,N/D,Not VIP,No,No,77
3274241,,No,,N/D,Not VIP,No,No,13
3276464,,No,,Women,Not VIP,No,No,13
3231877,,No,,Men,Not VIP,No,No,597577
3221142,,Yes,2013-12-06 10:25:27.410,N/D,Not VIP,Yes,No,13
3227744,,No,,Women,Not VIP,No,No,181
3241848,,No,,Men,Not VIP,No,No,216
2927327,,No,,N/D,Not VIP,No,No,215
3205148,1966-08-08,Yes,2012-09-18 20:26:57.563,Women,Not VIP,Yes,Yes,101
130438,,Yes,2010-04-12 15:44:20.980,Women,Not VIP,Yes,No,109
401040,,Yes,2011-06-08 19:13:55.450,Women,Not VIP,No,No,215
1739248,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,No,No,55
3250674,,No,,Women,Not VIP,Yes,No,181
3234197,,Yes,2012-09-21 09:49:35.667,Men,Not VIP,No,No,181
123396,,Yes,2010-03-26 12:02:41.120,Men,Not VIP,Yes,Yes,215
3222841,,No,,Women,Not VIP,No,No,215
3237817,,No,,Women,Not VIP,No,No,197
3239170,,No,,Men,Not VIP,Yes,No,101
3172978,,Yes,2012-09-22 16:29:41.150,Women,Not VIP,Yes,Yes,146
3229772,1989-02-13,No,,Women,VIP New,Yes,Yes,215
414024,,Yes,2011-06-16 20:51:08.287,Men,Not VIP,No,Yes,101
3249259,,Yes,2012-09-22 09:49:58.710,N/D,Not VIP,Yes,No,55
3262944,,No,,N/D,Not VIP,No,No,119
3268741,,No,,Women,Not VIP,Yes,No,215
3270109,,No,,N/D,Not VIP,No,No,106
3265118,,No,,N/D,Not VIP,No,No,215
3258393,,No,,N/D,Not VIP,No,No,13
3303151,,No,,Women,Not VIP,No,No,215
3307419,,No,,Women,Not VIP,No,No,103
3247723,,No,,Women,Not VIP,Yes,No,13
1675440,1972-12-18,Yes,2012-04-03 16:06:52.140,Women,Not VIP,Yes,No,793456
3284867,,No,,Men,Not VIP,No,No,215
3224261,,No,,Women,Not VIP,No,No,215
3226368,,No,,Women,Not VIP,No,No,177
3270003,,Yes,2012-09-23 21:54:40.787,Women,Not VIP,Yes,No,104770
3311085,,Yes,2013-03-15 15:06:55.403,Women,Not VIP,Yes,No,215
3316988,,Yes,2013-07-06 12:29:55.110,Men,Not VIP,No,No,77
3227052,,Yes,2013-01-27 11:36:42.090,Women,Not VIP,No,No,597577
157106,,Yes,2010-06-03 15:30:44.920,Women,Not VIP,No,No,793456
3154469,,No,,Women,Not VIP,Yes,Yes,13
3345800,,No,,Women,Not VIP,No,No,215
3252391,,No,,N/D,Not VIP,Yes,Yes,215
3256131,,Yes,2013-05-07 18:19:36.330,N/D,Not VIP,Yes,Yes,93
440778,,Yes,2011-07-12 20:53:22.807,Men,Not VIP,No,No,164
3293348,,No,,Women,Not VIP,No,No,103
2800145,,No,,Women,Not VIP,Yes,Yes,103
3293459,,No,,Men,Not VIP,No,No,196
3343783,,No,,Men,Not VIP,No,No,215
3344534,,No,,N/D,Not VIP,No,No,13
3344651,,No,,N/D,Not VIP,No,No,165
3315873,,No,,Men,Not VIP,No,No,215
3295548,,No,,Women,Not VIP,No,No,215
3142969,2001-01-01,No,,Women,Not VIP,No,No,76
3315841,,No,,Men,Not VIP,No,No,13
3315484,,No,,Women,Not VIP,No,No,211
3315249,,No,,Women,Not VIP,No,No,13
3250233,,No,,Men,Not VIP,No,No,215
3263603,,No,,Women,Not VIP,No,No,77
3264103,,Yes,2012-09-23 14:01:39.233,N/D,Not VIP,Yes,No,13
305915,,Yes,2011-01-24 13:58:21.057,Women,Not VIP,No,No,13
433384,,Yes,2011-07-08 00:09:48.870,Men,Not VIP,Yes,Yes,77
3085139,,No,,Men,Not VIP,Yes,No,101
3224155,,Yes,2012-09-21 10:17:12.943,Men,Not VIP,No,No,181
3332786,,No,,Women,Not VIP,Yes,Yes,215
3220965,,No,,N/D,Not VIP,Yes,Yes,13
3331226,,No,,Men,Not VIP,No,No,103
3341971,,Yes,2012-09-29 10:54:29.517,Women,Not VIP,No,No,214
3342377,,No,,N/D,Not VIP,No,No,110
2995358,1980-05-18,No,,Men,Not VIP,Yes,No,215
3352637,,Yes,2014-12-31 17:10:31.723,N/D,Not VIP,Yes,Yes,109
548706,1988-12-29,Yes,2011-09-06 19:24:26.800,Men,Not VIP,Yes,Yes,69
3353163,,No,,Men,Not VIP,No,No,196
3281870,,No,,Women,Not VIP,Yes,No,215
3286131,,No,,Women,Not VIP,No,No,103
3205211,,No,,Women,Not VIP,Yes,No,64
3242328,,Yes,2013-04-30 15:10:21.800,N/D,Not VIP,Yes,No,215
3354088,,No,,Women,Not VIP,No,No,13
3372019,,No,,N/D,Not VIP,No,No,103
3328412,,No,,Women,Not VIP,No,No,197
3367366,1981-03-20,No,,Women,Not VIP,Yes,Yes,106
3246159,2001-01-01,Yes,2012-10-01 13:59:02.217,Women,Not VIP,Yes,No,215
3373853,,No,,N/D,Not VIP,No,No,69
3319687,,Yes,2012-10-01 14:24:39.120,N/D,Not VIP,Yes,No,109
2283158,,Yes,2012-06-21 15:20:36.227,N/D,Not VIP,No,No,215
3318338,,Yes,2011-05-31 22:22:13.220,N/D,Not VIP,Yes,Yes,215
3389195,,Yes,2013-12-13 12:35:42.747,Women,Not VIP,No,No,16
2791731,,Yes,2012-08-09 09:51:17.070,N/D,Not VIP,No,No,104768
3382691,1981-10-21,Yes,2012-10-02 15:47:15.847,Women,Not VIP,Yes,No,93
3399707,,Yes,2014-12-15 18:30:07.477,Women,Not VIP,No,No,215
3376965,,No,,Men,Not VIP,No,No,103
3344793,,No,,Men,Not VIP,No,No,21
1071974,,Yes,2012-01-10 15:57:35.180,Women,Not VIP,Yes,No,103
3374883,,No,,Women,Not VIP,No,No,215
454151,,Yes,2011-07-21 22:18:24.230,Women,Not VIP,Yes,No,198
3401486,,No,,Women,Not VIP,No,No,13
3410274,,No,,Men,Not VIP,Yes,No,76
3350716,,Yes,2012-09-30 03:37:40.543,Men,Not VIP,No,No,103
3366678,,No,,N/D,Not VIP,Yes,No,344835
1701391,,Yes,2012-04-06 17:55:35.657,Women,Not VIP,Yes,No,181
3419577,,No,,Women,Not VIP,No,No,196
3393755,,No,,N/D,Not VIP,Yes,Yes,13
3421667,,No,,Men,Not VIP,No,No,597577
3366347,,No,,Women,Not VIP,No,No,211
209277,,Yes,2010-08-31 12:30:11.367,Women,Not VIP,No,No,104770
3394003,1987-11-26,No,,Men,Not VIP,No,No,13
3406662,,No,,N/D,Not VIP,No,No,93
3305164,,No,,Men,Not VIP,Yes,No,13
615251,,Yes,2011-05-31 22:22:13.220,Women,Not VIP,No,No,101
3404470,,Yes,2014-04-27 08:32:46.027,Women,Not VIP,Yes,No,146
3349992,,No,,Men,Not VIP,No,No,215
3366525,1986-10-21,Yes,2012-10-03 03:43:42.260,Women,Not VIP,Yes,No,109
2172149,,Yes,2012-06-12 18:29:36.647,Women,VIP,Yes,Yes,597577
3428200,,No,,N/D,Not VIP,No,No,216
65116,1966-07-19,Yes,2009-11-16 11:05:32.263,Women,Not VIP,No,No,103
206621,,Yes,2010-08-26 21:46:37.903,Women,Not VIP,Yes,Yes,216
3407190,,No,,Women,Not VIP,No,No,221
2035406,,Yes,2012-05-23 15:30:11.823,N/D,Not VIP,No,No,103
3416237,,No,,Women,Not VIP,No,No,13
516953,,Yes,2011-08-26 00:21:08.730,Men,Not VIP,No,No,215
3333912,2001-01-01,Yes,2013-04-24 14:50:13.530,Men,Not VIP,Yes,No,93
3436485,,Yes,2011-07-26 21:59:08.580,N/D,Not VIP,No,No,104769
3319366,1990-08-17,Yes,2012-09-27 16:25:44.040,Women,Not VIP,Yes,No,177
3433385,,Yes,2013-08-21 09:59:19.090,Men,Not VIP,Yes,Yes,198
3420951,,No,,N/D,Not VIP,No,No,21
3432460,,Yes,2012-06-26 15:47:34.963,N/D,Not VIP,No,No,55
3430422,,No,,Men,Not VIP,No,No,103
3446602,,No,,N/D,Not VIP,No,No,215
3375494,,Yes,2012-10-02 01:18:48.603,Women,Not VIP,No,No,215
3377449,,No,,N/D,Not VIP,No,No,13
3367938,,No,,Men,Not VIP,No,No,13
3442818,,No,,N/D,Not VIP,No,No,197
3437836,,No,,Women,Not VIP,No,No,55
3427247,,No,,Men,Not VIP,Yes,No,215
3432545,,No,,Women,Not VIP,No,No,55
3440249,,Yes,2015-03-12 23:11:07.227,Women,Not VIP,Yes,Yes,13
379340,,Yes,2011-05-10 19:08:47.987,Women,Not VIP,Yes,No,182
3443471,,No,,Women,Not VIP,Yes,No,215
3455586,,No,,N/D,Not VIP,No,No,77
3456690,,No,,N/D,Not VIP,No,No,103
3454360,,No,,Women,Not VIP,No,No,103
3416004,,No,,N/D,Not VIP,Yes,Yes,181
466328,,Yes,2011-08-02 19:27:42.153,Women,Not VIP,Yes,Yes,124
3423368,,No,,Women,Not VIP,No,No,31
3430044,,Yes,2014-08-26 08:29:48.200,Men,Not VIP,No,No,215
3438866,,No,,Men,Not VIP,No,No,215
3437964,,No,,Women,Not VIP,Yes,No,153
3229967,,Yes,2013-03-12 17:54:54.107,Men,VIP,Yes,Yes,164
3445638,,No,,Women,Not VIP,No,No,215
3443666,,No,,N/D,Not VIP,No,No,61
